7348,교대역,5,3,2250
1443,월드컵공원,4,2,1750
7768,왕십리역,1,15,9250
372,경복궁·서촌마을,1,11,10999
4450,성수카페거리,3,9,10374
1344,이촌한강공원,6,23,1916
3492,강남 MICE 관광특구,5,11,22333
3932,인사동·익선동,2,19,18999
4537,가로수길,0,0,10999
1761,반포한강공원,3,8,2750
6419,가산디지털단지역,1,10,42499
5860,낙산공원·이화마을,6,3,250
3628,홍대 관광특구,4,3,18999
2961,잠실 관광특구,4,8,26999
901,국립중앙박물관·용산가족공원,2,12,1250
6168,선릉역,4,23,18999
331,광화문·덕수궁,6,18,17666
966,국립중앙박물관·용산가족공원,5,5,350
1121,서울대공원,4,16,2750
334,광화문·덕수궁,6,21,9583
264,광화문·덕수궁,3,23,5250
1757,반포한강공원,3,4,600
4771,압구정로데오거리,2,18,25999
1994,잠실한강공원,6,1,1750
4398,성수카페거리,1,5,1250
4514,성수카페거리,6,1,1916
6376,서울역,6,15,10166
914,국립중앙박물관·용산가족공원,3,1,350
3171,명동 관광특구,6,2,5416
2713,이태원 관광특구,1,0,3750
6468,가산디지털단지역,3,11,42999
7570,신촌·이대역,0,9,10999
8005,신림역,4,12,10999
6311,서울역,3,22,3250
7920,신림역,0,23,10999
4692,가로수길,6,11,22333
3933,인사동·익선동,2,20,15999
7646,신촌·이대역,3,13,22999
33,창덕궁·종묘,1,8,10749
4618,가로수길,3,9,18999
2296,망원한강공원,4,15,1250
4402,성수카페거리,1,9,9141
3160,명동 관광특구,5,15,66999
1101,서울대공원,3,20,900
1655,잠실종합운동장,5,22,2416
1014,서울대공원,0,5,650
256,광화문·덕수궁,3,15,34999
6126,선릉역,3,5,10999
6856,강남역,5,15,76999
3792,여의도,3,23,28999
6197,선릉역,6,4,12999
4935,창동 신경제 중심지,2,14,29999
1240,이촌한강공원,2,15,2750
508,서울숲공원,0,3,3250
4782,압구정로데오거리,3,5,3250
2629,종로·청계 관광특구,4,12,34999
7009,고속터미널역,5,0,3000
3473,강남 MICE 관광특구,4,16,24999
1862,잠실한강공원,0,13,3583
3644,홍대 관광특구,4,19,70999
8250,신도림역,0,17,6583
257,광화문·덕수궁,3,16,34999
5059,영등포 타임스퀘어,0,18,22333
7062,용산역,0,5,3500
81,창덕궁·종묘,3,8,9000
4324,북촌한옥마을,5,3,500
6809,강남역,3,16,74999
6142,선릉역,3,21,30999
2983,잠실 관광특구,5,6,14999
1467,월드컵공원,5,2,1750
7702,신촌·이대역,5,21,22999
8289,신도림역,2,8,8750
5908,구로디지털단지역,1,3,4750
8149,건대입구역,3,12,14999
242,광화문·덕수궁,3,1,3250
2157,뚝섬한강공원,5,20,2416
1594,잠실종합운동장,3,9,2750
1032,서울대공원,0,23,683
6781,강남역,2,12,78999
1899,잠실한강공원,2,2,1750
5993,구로디지털단지역,4,16,34999
1629,잠실종합운동장,4,20,2750
3651,홍대 관광특구,5,2,21999
8143,건대입구역,3,6,8250
7977,신림역,3,8,12999
3033,명동 관광특구,0,8,8750
3083,명동 관광특구,2,10,53999
8295,신도림역,2,14,4500
5271,노량진,2,14,14999
7267,교대역,1,18,18999
1549,잠실종합운동장,1,12,2000
3386,강남 MICE 관광특구,1,1,750
5407,쌍문동 맛집거리,1,6,2250
3597,홍대 관광특구,2,20,63999
6275,서울역,2,10,21999
6190,선릉역,5,21,28333
5480,쌍문동 맛집거리,4,7,3250
7925,신림역,1,4,6625
5204,영등포 타임스퀘어,6,19,24999
4788,압구정로데오거리,3,11,23999
7995,신림역,4,2,8750
5099,영등포 타임스퀘어,2,10,10999
5098,영등포 타임스퀘어,2,9,9500
5442,쌍문동 맛집거리,2,17,3750
338,경복궁·서촌마을,0,1,4250
1283,이촌한강공원,4,10,3250
3605,홍대 관광특구,3,4,17999
8239,신도림역,0,6,1250
5913,구로디지털단지역,1,8,27434
864,국립중앙박물관·용산가족공원,0,23,416
4052,DMC(디지털미디어시티),0,19,9000
4478,성수카페거리,4,13,12999
7593,신촌·이대역,1,8,15086
5318,노량진,4,13,14999
5640,수유리 먹자골목,3,23,10999
1974,잠실한강공원,5,5,1750
2550,종로·청계 관광특구,1,5,5125
3734,여의도,1,13,142499
1849,잠실한강공원,0,0,2250
71,창덕궁·종묘,2,22,5250
647,서울숲공원,5,22,6916
6282,서울역,2,17,20999
7979,신림역,3,10,10124
2835,이태원 관광특구,6,2,5583
2751,이태원 관광특구,2,14,10999
4320,북촌한옥마을,4,23,500
1451,월드컵공원,4,10,4750
4964,창동 신경제 중심지,3,19,30999
4113,DMC(디지털미디어시티),3,8,16999
985,국립중앙박물관·용산가족공원,6,0,350
5300,노량진,3,19,16999
4018,인사동·익선동,6,9,8250
5128,영등포 타임스퀘어,3,15,17999
2864,잠실 관광특구,0,7,14999
1547,잠실종합운동장,1,10,2875
3258,동대문 관광특구,2,17,22999
2267,망원한강공원,3,10,1250
1141,서울대공원,5,12,3083
533,서울숲공원,1,4,2750
8340,신도림역,4,11,3750
317,광화문·덕수궁,6,4,2750
5251,노량진,1,18,16999
3344,동대문 관광특구,6,7,7583
2806,이태원 관광특구,4,21,7750
5423,쌍문동 맛집거리,1,22,2750
6201,선릉역,6,8,16333
6939,고속터미널역,2,2,1250
2859,잠실 관광특구,0,2,14999
5172,영등포 타임스퀘어,5,11,13666
7757,왕십리역,1,4,4250
6997,고속터미널역,4,12,16999
7695,신촌·이대역,5,14,22999
3534,홍대 관광특구,0,5,24333
32,창덕궁·종묘,1,7,5250
4366,북촌한옥마을,6,21,650
1834,반포한강공원,6,9,2583
5833,낙산공원·이화마을,5,0,250
576,서울숲공원,2,23,4750
1581,잠실종합운동장,2,20,3000
4827,압구정로데오거리,5,2,5500
6180,선릉역,5,11,58999
5054,영등포 타임스퀘어,0,13,22333
261,광화문·덕수궁,3,20,15999
5449,쌍문동 맛집거리,3,0,2250
6301,서울역,3,12,22999
4376,성수카페거리,0,7,1250
5152,영등포 타임스퀘어,4,15,18999
83,창덕궁·종묘,3,10,12999
3230,동대문 관광특구,1,13,22999
4934,창동 신경제 중심지,2,13,28999
662,서울숲공원,6,13,14333
1051,서울대공원,1,18,1500
2925,잠실 관광특구,2,20,43999
4399,성수카페거리,1,6,1875
2505,북서울꿈의숲,6,8,3750
2531,종로·청계 관광특구,0,10,10999
4405,성수카페거리,1,12,12999
4801,압구정로데오거리,4,0,7250
3076,명동 관광특구,2,3,3750
2777,이태원 관광특구,3,16,10999
432,경복궁·서촌마을,3,23,5250
2608,종로·청계 관광특구,3,15,36999
925,국립중앙박물관·용산가족공원,3,12,1250
6854,강남역,5,13,76333
6196,선릉역,6,3,12999
3968,인사동·익선동,4,7,7750
3813,여의도,4,20,63999
2231,망원한강공원,1,22,1250
5105,영등포 타임스퀘어,2,16,16999
6700,역삼역,6,3,7250
2657,종로·청계 관광특구,5,16,36333
3866,인사동·익선동,0,1,7583
7954,신림역,2,9,11999
492,경복궁·서촌마을,6,11,10999
1781,반포한강공원,4,4,650
1965,잠실한강공원,4,20,2750
3267,동대문 관광특구,3,2,16999
3150,명동 관광특구,5,5,5000
5983,구로디지털단지역,4,6,5250
3044,명동 관광특구,0,19,22999
6726,강남역,0,5,12999
3884,인사동·익선동,0,19,13999
2389,북서울꿈의숲,1,12,2750
3715,여의도,0,18,48999
6396,가산디지털단지역,0,11,10583
2295,망원한강공원,4,14,1250
5639,수유리 먹자골목,3,22,10999
2931,잠실 관광특구,3,2,12999
7530,연신내역,5,17,7916
4041,DMC(디지털미디어시티),0,8,6083
389,경복궁·서촌마을,2,4,4000
5540,쌍문동 맛집거리,6,19,3500
3552,홍대 관광특구,0,23,31666
4700,가로수길,6,19,26999
4968,창동 신경제 중심지,3,23,18999
7261,교대역,1,12,18999
4816,압구정로데오거리,4,15,28999
6719,역삼역,6,22,9083
4992,창동 신경제 중심지,4,23,19999
4698,가로수길,6,17,30333
7604,신촌·이대역,1,19,25999
8261,신도림역,1,4,1100
3286,동대문 관광특구,3,21,22999
1740,반포한강공원,2,11,2250
7408,연신내역,0,15,7250
1040,서울대공원,1,7,1250
3668,홍대 관광특구,5,19,78999
6205,선릉역,6,12,26999
2623,종로·청계 관광특구,4,6,6250
689,남산공원,0,16,15666
1086,서울대공원,3,5,650
4262,북촌한옥마을,2,13,1250
6470,가산디지털단지역,3,13,44999
542,서울숲공원,1,13,10999
6777,강남역,2,8,40999
1879,잠실한강공원,1,6,2375
3299,동대문 관광특구,4,10,22999
6322,서울역,4,9,18999
541,서울숲공원,1,12,10999
4363,북촌한옥마을,6,18,1250
4046,DMC(디지털미디어시티),0,13,10166
6680,역삼역,5,7,10999
7061,용산역,0,4,3250
427,경복궁·서촌마을,3,18,10999
2208,망원한강공원,0,23,983
1395,월드컵공원,2,2,1750
2663,종로·청계 관광특구,5,22,16333
136,창덕궁·종묘,5,15,14999
5778,낙산공원·이화마을,2,17,200
7877,왕십리역,6,4,4750
5624,수유리 먹자골목,3,7,7750
8033,신림역,5,16,12999
6014,구로디지털단지역,5,13,36999
5267,노량진,2,10,12999
1494,월드컵공원,6,5,2250
5245,노량진,1,12,14999
2128,뚝섬한강공원,4,15,2750
6507,가산디지털단지역,5,2,5250
6495,가산디지털단지역,4,14,42999
3403,강남 MICE 관광특구,1,18,16999
380,경복궁·서촌마을,1,19,8750
5645,수유리 먹자골목,4,4,7250
1815,반포한강공원,5,14,2250
2087,뚝섬한강공원,2,22,2250
2449,북서울꿈의숲,4,0,3750
5513,쌍문동 맛집거리,5,16,3416
8314,신도림역,3,9,5500
907,국립중앙박물관·용산가족공원,2,18,850
4225,북촌한옥마을,1,0,500
606,서울숲공원,4,5,3750
8380,신도림역,6,3,783
2876,잠실 관광특구,0,19,55999
2412,북서울꿈의숲,2,11,2750
4926,창동 신경제 중심지,2,5,12999
3868,인사동·익선동,0,3,6250
7680,신촌·이대역,4,23,14999
5276,노량진,2,19,16999
4714,압구정로데오거리,0,9,8083
3376,강남 MICE 관광특구,0,15,28333
5470,쌍문동 맛집거리,3,21,3250
1405,월드컵공원,2,12,4250
6867,강남역,6,2,19666
7550,연신내역,6,13,7583
1550,잠실종합운동장,1,13,2250
5814,낙산공원·이화마을,4,5,250
1250,이촌한강공원,3,1,1250
8186,건대입구역,5,1,10374
3623,홍대 관광특구,3,22,46999
2211,망원한강공원,1,2,750
1285,이촌한강공원,4,12,2500
7016,고속터미널역,5,7,5500
8288,신도림역,2,7,4750
3226,동대문 관광특구,1,9,22980
7547,연신내역,6,10,5916
6019,구로디지털단지역,5,18,25666
7923,신림역,1,2,8500
1509,월드컵공원,6,20,3750
5646,수유리 먹자골목,4,5,7250
7389,교대역,6,20,7916
1221,이촌한강공원,1,20,2500
7468,연신내역,3,3,3000
5044,영등포 타임스퀘어,0,3,4583
5668,수유리 먹자골목,5,3,7750
6363,서울역,6,2,1250
2056,뚝섬한강공원,1,15,2250
18,창덕궁·종묘,0,17,7583
4233,북촌한옥마을,1,8,737
3706,여의도,0,9,34999
5531,쌍문동 맛집거리,6,10,3250
4609,가로수길,3,0,9000
5189,영등포 타임스퀘어,6,4,3750
6214,선릉역,6,21,18999
1639,잠실종합운동장,5,6,1750
2501,북서울꿈의숲,6,4,3583
4922,창동 신경제 중심지,2,1,14999
1317,이촌한강공원,5,20,3083
3590,홍대 관광특구,2,13,58999
2974,잠실 관광특구,4,21,36999
4243,북촌한옥마을,1,18,850
2481,북서울꿈의숲,5,8,3250
1233,이촌한강공원,2,8,4583
6015,구로디지털단지역,5,14,34999
6383,서울역,6,22,3083
2148,뚝섬한강공원,5,11,2583
7277,교대역,2,4,2000
2844,이태원 관광특구,6,11,6916
2206,망원한강공원,0,21,1250
3775,여의도,3,6,24999
858,국립중앙박물관·용산가족공원,0,17,1250
3885,인사동·익선동,0,20,10999
1716,반포한강공원,1,11,2250
5702,수유리 먹자골목,6,13,10999
5147,영등포 타임스퀘어,4,10,10999
5461,쌍문동 맛집거리,3,12,3250
2737,이태원 관광특구,2,0,3500
6185,선릉역,5,16,54999
1523,잠실종합운동장,0,10,2750
838,남산공원,6,21,8916
3105,명동 관광특구,3,8,29999
4037,DMC(디지털미디어시티),0,4,4750
5725,낙산공원·이화마을,0,12,250
3481,강남 MICE 관광특구,5,0,1250
5717,낙산공원·이화마을,0,4,250
4538,가로수길,0,1,9083
6458,가산디지털단지역,3,1,5750
8152,건대입구역,3,15,16999
2854,이태원 관광특구,6,21,10999
4040,DMC(디지털미디어시티),0,7,5250
350,경복궁·서촌마을,0,13,12999
494,경복궁·서촌마을,6,13,14333
3175,명동 관광특구,6,6,6083
6374,서울역,6,13,9416
4647,가로수길,4,14,31999
6664,역삼역,4,15,40999
4835,압구정로데오거리,5,10,20999
5505,쌍문동 맛집거리,5,8,3750
7730,왕십리역,0,1,5250
2823,이태원 관광특구,5,14,10999
244,광화문·덕수궁,3,3,2750
3274,동대문 관광특구,3,9,22999
6643,역삼역,3,18,33999
6737,강남역,0,16,42999
110,창덕궁·종묘,4,13,14999
1273,이촌한강공원,4,0,1750
6755,강남역,1,10,62999
686,남산공원,0,13,14999
6808,강남역,3,15,75999
5880,낙산공원·이화마을,6,23,250
1904,잠실한강공원,2,7,3250
7596,신촌·이대역,1,11,18333
793,남산공원,5,0,6250
4448,성수카페거리,3,7,2750
6243,서울역,1,2,1250
4223,북촌한옥마을,0,22,516
4304,북촌한옥마을,4,7,650
2927,잠실 관광특구,2,22,25999
7597,신촌·이대역,1,12,20999
4060,DMC(디지털미디어시티),1,3,4750
5773,낙산공원·이화마을,2,12,200
4290,북촌한옥마을,3,17,1250
5597,수유리 먹자골목,2,4,7250
2214,망원한강공원,1,5,900
5796,낙산공원·이화마을,3,11,150
4570,가로수길,1,9,17296
3355,동대문 관광특구,6,18,18999
6865,강남역,6,0,26333
6515,가산디지털단지역,5,10,39999
4994,창동 신경제 중심지,5,1,15999
2023,뚝섬한강공원,0,6,1416
2808,이태원 관광특구,4,23,4750
4830,압구정로데오거리,5,5,4000
6918,고속터미널역,1,5,1750
7755,왕십리역,1,2,4750
4378,성수카페거리,0,9,2083
6472,가산디지털단지역,3,15,42999
6942,고속터미널역,2,5,1750
17,창덕궁·종묘,0,16,8416
3298,동대문 관광특구,4,9,22999
1109,서울대공원,4,4,550
8064,신림역,6,23,14999
2853,이태원 관광특구,6,20,11666
6498,가산디지털단지역,4,17,38999
4299,북촌한옥마을,4,2,550
7161,용산역,4,8,10999
2195,망원한강공원,0,10,1250
3225,동대문 관광특구,1,8,21181
1806,반포한강공원,5,5,850
4681,가로수길,6,0,11666
4622,가로수길,3,13,32999
3769,여의도,3,0,22999
5961,구로디지털단지역,3,8,17999
6391,가산디지털단지역,0,6,5250
6469,가산디지털단지역,3,12,46999
8022,신림역,5,5,7000
648,서울숲공원,5,23,5583
7895,왕십리역,6,22,8916
407,경복궁·서촌마을,2,22,6000
2938,잠실 관광특구,3,9,34999
908,국립중앙박물관·용산가족공원,2,19,700
3031,명동 관광특구,0,6,5916
5534,쌍문동 맛집거리,6,13,3416
2090,뚝섬한강공원,3,1,1250
1202,이촌한강공원,1,1,1375
2872,잠실 관광특구,0,15,73666
1026,서울대공원,0,17,4083
4428,성수카페거리,2,11,10999
3325,동대문 관광특구,5,12,23666
1387,월드컵공원,1,18,4500
2047,뚝섬한강공원,1,6,1875
1589,잠실종합운동장,3,4,950
7532,연신내역,5,19,9250
3536,홍대 관광특구,0,7,18999
419,경복궁·서촌마을,3,10,10374
3123,명동 관광특구,4,2,4250
2425,북서울꿈의숲,3,0,3750
1615,잠실종합운동장,4,6,2250
5614,수유리 먹자골목,2,21,12999
6763,강남역,1,18,83000
511,서울숲공원,0,6,3250
1660,잠실종합운동장,6,3,1416
7926,신림역,1,5,6750
8326,신도림역,3,21,4250
3834,여의도,5,17,117499
3383,강남 MICE 관광특구,0,22,2250
265,광화문·덕수궁,4,0,3750
2510,북서울꿈의숲,6,13,3583
6648,역삼역,3,23,10999
1570,잠실종합운동장,2,9,2500
830,남산공원,6,13,16999
4385,성수카페거리,0,16,7750
1330,이촌한강공원,6,9,3750
4521,성수카페거리,6,8,2416
4292,북촌한옥마을,3,19,850
3053,명동 관광특구,1,4,3625
1983,잠실한강공원,5,14,2916
7645,신촌·이대역,3,12,21999
1058,서울대공원,2,1,650
8023,신림역,5,6,7750
8047,신림역,6,6,7916
1575,잠실종합운동장,2,14,2250
1850,잠실한강공원,0,1,1750
1416,월드컵공원,2,23,2500
4293,북촌한옥마을,3,20,750
3731,여의도,1,10,128749
6976,고속터미널역,3,15,17999
1255,이촌한강공원,3,6,2250
6676,역삼역,5,3,6750
8202,건대입구역,5,17,21666
6312,서울역,3,23,2250
4561,가로수길,1,0,7875
7782,왕십리역,2,5,4500
4905,창동 신경제 중심지,1,8,22825
5966,구로디지털단지역,3,13,39999
2888,잠실 관광특구,1,7,18999
7201,용산역,6,0,3750
7729,왕십리역,0,0,5750
5811,낙산공원·이화마을,4,2,250
7017,고속터미널역,5,8,10374
6794,강남역,3,1,15999
2906,잠실 관광특구,2,1,13999
6200,선릉역,6,7,12999
8231,건대입구역,6,22,22333
7052,고속터미널역,6,19,16999
3503,강남 MICE 관광특구,5,22,3416
3699,여의도,0,2,18333
2683,종로·청계 관광특구,6,18,28999
213,광화문·덕수궁,1,20,14999
7003,고속터미널역,4,18,18999
5293,노량진,3,12,13999
3509,강남 MICE 관광특구,6,4,716
1702,반포한강공원,0,21,2416
1456,월드컵공원,4,15,4750
3036,명동 관광특구,0,11,24999
5515,쌍문동 맛집거리,5,18,4416
248,광화문·덕수궁,3,7,8500
1088,서울대공원,3,7,1250
2671,종로·청계 관광특구,6,6,5750
7224,용산역,6,23,5083
3701,여의도,0,4,16999
884,국립중앙박물관·용산가족공원,1,19,650
5176,영등포 타임스퀘어,5,15,20999
809,남산공원,5,16,16333
1332,이촌한강공원,6,11,3916
5399,쌍문동 맛집거리,0,22,2750
5555,수유리 먹자골목,0,10,8250
3793,여의도,4,0,22999
3825,여의도,5,8,81999
3098,명동 관광특구,3,1,4750
4197,DMC(디지털미디어시티),6,20,9250
6005,구로디지털단지역,5,4,5000
8337,신도림역,4,8,10999
4475,성수카페거리,4,10,10999
8158,건대입구역,3,21,20999
234,광화문·덕수궁,2,17,32999
5381,쌍문동 맛집거리,0,4,1750
4472,성수카페거리,4,7,2750
7529,연신내역,5,16,7583
6154,선릉역,4,9,49999
1151,서울대공원,5,22,750
6968,고속터미널역,3,7,5250
7716,신촌·이대역,6,11,19666
2075,뚝섬한강공원,2,10,2750
3815,여의도,4,22,36999
6424,가산디지털단지역,1,15,42999
428,경복궁·서촌마을,3,19,9250
1814,반포한강공원,5,13,2500
7982,신림역,3,13,11999
7185,용산역,5,8,12999
2544,종로·청계 관광특구,0,23,6416
2173,뚝섬한강공원,6,12,2916
5789,낙산공원·이화마을,3,4,250
6938,고속터미널역,2,1,1750
5132,영등포 타임스퀘어,3,19,16999
8059,신림역,6,18,17666
3339,동대문 관광특구,6,2,7250
8285,신도림역,2,4,1050
2202,망원한강공원,0,17,1416
1034,서울대공원,1,1,600
2391,북서울꿈의숲,1,14,3000
2151,뚝섬한강공원,5,14,2250
1426,월드컵공원,3,9,4750
1384,월드컵공원,1,15,4625
3611,홍대 관광특구,3,10,40999
1343,이촌한강공원,6,22,2750
8081,건대입구역,0,16,21666
1603,잠실종합운동장,3,18,2500
5766,낙산공원·이화마을,2,5,250
7520,연신내역,5,7,4750
7774,왕십리역,1,21,9250
8227,건대입구역,6,18,28999
5910,구로디지털단지역,1,5,4875
5585,수유리 먹자골목,1,16,11666
1617,잠실종합운동장,4,8,3750
8100,건대입구역,1,11,13666
1961,잠실한강공원,4,16,3000
2121,뚝섬한강공원,4,8,3750
7129,용산역,3,0,3500
3285,동대문 관광특구,3,20,21999
4513,성수카페거리,6,0,2416
4579,가로수길,1,18,30999
4231,북촌한옥마을,1,6,525
7213,용산역,6,12,17666
4186,DMC(디지털미디어시티),6,9,9083
4702,가로수길,6,21,20999
639,서울숲공원,5,14,12999
7912,신림역,0,15,14999
3428,강남 MICE 관광특구,2,19,13999
737,남산공원,2,16,16999
3711,여의도,0,14,61666
7258,교대역,1,9,12425
2004,잠실한강공원,6,11,3750
5926,구로디지털단지역,1,21,12999
1096,서울대공원,3,15,2750
4888,창동 신경제 중심지,0,15,30999
2955,잠실 관광특구,4,2,12999
1267,이촌한강공원,3,18,4000
4806,압구정로데오거리,4,5,3250
8140,건대입구역,3,3,8750
36,창덕궁·종묘,1,11,12999
997,국립중앙박물관·용산가족공원,6,12,1416
1364,월드컵공원,0,19,3500
3233,동대문 관광특구,1,16,22999
7322,교대역,4,1,2750
1223,이촌한강공원,1,22,2250
6032,구로디지털단지역,6,7,5250
8168,건대입구역,4,7,10999
1724,반포한강공원,1,19,2250
4494,성수카페거리,5,5,1250
2145,뚝섬한강공원,5,8,3750
6617,역삼역,2,16,38999
4573,가로수길,1,12,30999
5881,구로디지털단지역,0,0,6750
6746,강남역,1,1,12999
7036,고속터미널역,6,3,1250
3747,여의도,2,2,18999
4686,가로수길,6,5,7083
6944,고속터미널역,2,7,5250
7081,용산역,1,0,3250
2320,망원한강공원,5,15,1250
898,국립중앙박물관·용산가족공원,2,9,900
7760,왕십리역,1,7,6375
643,서울숲공원,5,18,11666
3350,동대문 관광특구,6,13,20333
1466,월드컵공원,5,1,1750
7291,교대역,2,18,18999
6359,서울역,5,22,3916
4116,DMC(디지털미디어시티),3,11,27999
365,경복궁·서촌마을,1,4,3875
5458,쌍문동 맛집거리,3,9,3250
8266,신도림역,1,9,5472
791,남산공원,4,22,8500
2732,이태원 관광특구,1,19,8000
3145,명동 관광특구,5,0,6500
6217,서울역,0,0,1750
3541,홍대 관광특구,0,12,47666
5783,낙산공원·이화마을,2,22,250
5495,쌍문동 맛집거리,4,22,3000
1484,월드컵공원,5,19,4250
1664,잠실종합운동장,6,7,1916
7592,신촌·이대역,1,7,11499
859,국립중앙박물관·용산가족공원,0,18,683
5043,영등포 타임스퀘어,0,2,5250
8212,건대입구역,6,3,10999
8029,신림역,5,12,10999
4177,DMC(디지털미디어시티),6,0,6416
3969,인사동·익선동,4,8,12999
5118,영등포 타임스퀘어,3,5,3250
4752,압구정로데오거리,1,23,7750
661,서울숲공원,6,12,12999
7809,왕십리역,3,8,8750
3497,강남 MICE 관광특구,5,16,26333
3074,명동 관광특구,2,1,4500
3133,명동 관광특구,4,12,70999
6379,서울역,6,18,7250
5472,쌍문동 맛집거리,3,23,2750
5613,수유리 먹자골목,2,20,12999
8262,신도림역,1,5,1250
506,서울숲공원,0,1,3583
4208,북촌한옥마을,0,7,483
7415,연신내역,0,22,5416
6140,선릉역,3,19,42999
3748,여의도,2,3,18999
5909,구로디지털단지역,1,4,4625
6164,선릉역,4,19,42999
4649,가로수길,4,16,32999
6817,강남역,4,0,18999
4000,인사동·익선동,5,15,26333
7624,신촌·이대역,2,15,21999
1369,월드컵공원,1,0,2000
2678,종로·청계 관광특구,6,13,30333
7635,신촌·이대역,3,2,9500
6728,강남역,0,7,10999
7894,왕십리역,6,21,10999
3616,홍대 관광특구,3,15,63999
706,남산공원,1,9,12999
3377,강남 MICE 관광특구,0,16,26333
703,남산공원,1,6,5750
5295,노량진,3,14,14999
6662,역삼역,4,13,42999
6654,역삼역,4,5,6250
7196,용산역,5,19,15999
8201,건대입구역,5,16,18999
101,창덕궁·종묘,4,4,2750
7244,교대역,0,19,7000
6030,구로디지털단지역,6,5,5250
6974,고속터미널역,3,13,17999
6797,강남역,3,4,11999
6530,가산디지털단지역,6,1,5750
475,경복궁·서촌마을,5,18,10583
7663,신촌·이대역,4,6,9250
1941,잠실한강공원,3,20,3000
2138,뚝섬한강공원,5,1,1250
7266,교대역,1,17,16999
4834,압구정로데오거리,5,9,16999
7706,신촌·이대역,6,1,11666
950,국립중앙박물관·용산가족공원,4,13,1250
282,광화문·덕수궁,4,17,31999
7818,왕십리역,3,17,10999
1972,잠실한강공원,5,3,1500
4959,창동 신경제 중심지,3,14,29999
6786,강남역,2,17,77000
4050,DMC(디지털미디어시티),0,17,9750
6101,선릉역,2,4,11999
6466,가산디지털단지역,3,9,38999
944,국립중앙박물관·용산가족공원,4,7,550
6969,고속터미널역,3,8,10124
6789,강남역,2,20,62999
2632,종로·청계 관광특구,4,15,36999
6178,선릉역,5,9,49999
1536,잠실종합운동장,0,23,1750
1368,월드컵공원,0,23,2250
3568,홍대 관광특구,1,15,62999
3061,명동 관광특구,1,12,76333
1776,반포한강공원,3,23,1250
1648,잠실종합운동장,5,15,3083
4867,압구정로데오거리,6,18,24333
4990,창동 신경제 중심지,4,21,25999
1236,이촌한강공원,2,11,2500
6368,서울역,6,7,2583
3878,인사동·익선동,0,13,18333
4857,압구정로데오거리,6,8,7750
3546,홍대 관광특구,0,17,72999
2421,북서울꿈의숲,2,20,3500
4983,창동 신경제 중심지,4,14,30999
5233,노량진,1,0,6625
4739,압구정로데오거리,1,10,19499
49,창덕궁·종묘,2,0,3250
7589,신촌·이대역,1,4,8500
1809,반포한강공원,5,8,2750
6129,선릉역,3,8,33999
7591,신촌·이대역,1,6,9000
2077,뚝섬한강공원,2,12,2000
6603,역삼역,2,2,7000
958,국립중앙박물관·용산가족공원,4,21,550
2433,북서울꿈의숲,3,8,3250
6764,강남역,1,19,72000
416,경복궁·서촌마을,3,7,5500
5279,노량진,2,22,10999
6548,가산디지털단지역,6,19,10999
4076,DMC(디지털미디어시티),1,19,20999
174,광화문·덕수궁,0,5,2750
6894,고속터미널역,0,5,1750
6765,강남역,1,20,57999
688,남산공원,0,15,15666
6249,서울역,1,8,16076
6102,선릉역,2,5,10999
6834,강남역,4,17,71999
5915,구로디지털단지역,1,10,35999
1544,잠실종합운동장,1,7,2875
1413,월드컵공원,2,20,3250
8104,건대입구역,1,15,16999
8153,건대입구역,3,16,18999
425,경복궁·서촌마을,3,16,11999
7496,연신내역,4,7,4750
8038,신림역,5,21,17666
5821,낙산공원·이화마을,4,12,150
23,창덕궁·종묘,0,22,3916
6135,선릉역,3,14,61999
6158,선릉역,4,13,62999
1517,잠실종합운동장,0,4,1050
4819,압구정로데오거리,4,18,26999
547,서울숲공원,1,18,10999
3941,인사동·익선동,3,4,4250
2763,이태원 관광특구,3,2,2750
2758,이태원 관광특구,2,21,7000
6290,서울역,3,1,1250
4638,가로수길,4,5,6750
3953,인사동·익선동,3,16,24999
6296,서울역,3,7,4250
6442,가산디지털단지역,2,9,39999
5020,창동 신경제 중심지,6,3,14999
4779,압구정로데오거리,3,2,4250
7819,왕십리역,3,18,12999
7998,신림역,4,5,7250
6464,가산디지털단지역,3,7,12999
3901,인사동·익선동,1,12,25666
833,남산공원,6,16,16999
5447,쌍문동 맛집거리,2,22,3250
6428,가산디지털단지역,1,19,25999
2643,종로·청계 관광특구,5,2,5750
5576,수유리 먹자골목,1,7,7875
1191,이촌한강공원,0,14,3916
6127,선릉역,3,6,12999
1805,반포한강공원,5,4,650
7150,용산역,3,21,10999
1707,반포한강공원,1,2,550
4583,가로수길,1,22,13999
3935,인사동·익선동,2,22,9250
4933,창동 신경제 중심지,2,12,27999
7849,왕십리역,5,0,5750
7382,교대역,6,13,10999
4975,창동 신경제 중심지,4,6,14999
6338,서울역,5,1,1500
6370,서울역,6,9,4916
8078,건대입구역,0,13,18333
6703,역삼역,6,6,6250
8369,신도림역,5,16,5916
5871,낙산공원·이화마을,6,14,250
3227,동대문 관광특구,1,10,22499
4189,DMC(디지털미디어시티),6,12,12333
2728,이태원 관광특구,1,15,10999
7454,연신내역,2,13,6500
1366,월드컵공원,0,21,3416
3714,여의도,0,17,53666
7756,왕십리역,1,3,4625
2070,뚝섬한강공원,2,5,1250
4384,성수카페거리,0,15,7416
895,국립중앙박물관·용산가족공원,2,6,450
3796,여의도,4,3,18999
